delivery_partner,package_type,delivery_mode,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,vehicle_type_bike,vehicle_type_ev bike,vehicle_type_ev van,vehicle_type_scooter,vehicle_type_truck,vehicle_type_van,region_central,region_east,region_north,region_south,region_west,weather_condition_clear,weather_condition_cold,weather_condition_foggy,weather_condition_hot,weather_condition_rainy,weather_condition_stormy,time_diff,speed,cost_per_km
0,5,3,59.5,7.79,5.555555555555556e-13,4.444444444444445e-12,0,1,3,320.87,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,-3.888888888888889e-12,107100000000000.0,5.392773109243698
7,2,0,290.2,29.26,1.6666666666666666e-12,1.9444444444444445e-12,0,1,4,1588.78,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-2.777777777777779e-13,174120000000000.0,5.474776016540317
2,1,2,124.0,40.2,2.2222222222222224e-12,6.666666666666666e-12,0,1,4,740.6,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-4.444444444444444e-12,55800000000000.0,5.97258064516129
8,0,3,261.9,41.68,2.5e-12,4.444444444444445e-12,0,1,4,1434.54,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,-1.944444444444445e-12,104760000000000.0,5.477434135166094
7,8,3,115.6,13.57,2.2222222222222224e-12,4.444444444444445e-12,0,1,5,618.71,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-2.2222222222222224e-12,52019999999999.99,5.352162629757786
7,7,0,156.0,14.49,5.555555555555556e-13,1.3888888888888889e-12,0,1,3,873.47,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-8.333333333333333e-13,280799999999999.97,5.599166666666667
7,6,2,284.1,14.35,2.5e-12,6.666666666666666e-12,0,1,4,1463.55,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,-4.166666666666667e-12,113640000000000.02,5.151531151003168
6,1,1,287.0,8.21,2.7777777777777777e-12,2.2222222222222224e-12,1,2,1,1559.63,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,5.555555555555554e-13,103320000000000.0,5.43425087108014
2,4,3,50.5,31.28,5.555555555555556e-13,4.444444444444445e-12,0,1,4,346.34,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,-3.888888888888889e-12,90900000000000.0,6.858217821782178
7,7,3,203.3,7.5,1.9444444444444445e-12,4.444444444444445e-12,0,1,4,1039.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,-2.5000000000000003e-12,104554285714285.72,5.110673880964092
0,5,1,127.8,20.03,5.555555555555556e-13,2.2222222222222224e-12,0,1,3,799.09,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,-1.6666666666666668e-12,230039999999999.97,6.252660406885759
5,7,3,45.8,27.22,2.777777777777778e-13,4.444444444444445e-12,0,1,5,310.66,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,-4.166666666666667e-12,164879999999999.97,6.782969432314411
7,7,1,8.7,33.93,0.0,2.2222222222222224e-12,0,1,5,245.29,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,-2.2222222222222224e-12,inf,28.19425287356322
2,0,2,152.8,48.37,1.6666666666666666e-12,6.666666666666666e-12,0,1,4,909.11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-5e-12,91680000000000.02,5.94967277486911
3,0,1,29.0,40.89,1.3888888888888889e-12,2.2222222222222224e-12,0,1,4,367.67,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-8.333333333333335e-13,20880000000000.0,12.678275862068967
3,6,2,281.6,19.81,2.2222222222222224e-12,6.666666666666666e-12,0,1,3,1467.43,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,-4.444444444444444e-12,126720000000000.0,5.211044034090909
4,4,1,75.7,41.47,2.2222222222222224e-12,2.2222222222222224e-12,1,0,2,602.91,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.0,34065000000000.0,7.964464993394979
1,2,2,132.5,14.18,8.333333333333333e-13,6.666666666666666e-12,0,1,4,705.04,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,-5.8333333333333326e-12,159000000000000.0,5.3210566037735845
5,2,2,218.2,34.0,2.7777777777777777e-12,6.666666666666666e-12,0,1,5,1193.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,-3.888888888888889e-12,78552000000000.0,5.467461044912924
3,0,0,152.8,10.46,2.2222222222222224e-12,1.3888888888888889e-12,1,0,2,845.38,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,8.333333333333335e-13,68760000000000.0,5.532591623036649
4,0,1,113.8,21.95,1.1111111111111112e-12,2.2222222222222224e-12,0,1,3,734.85,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-1.1111111111111112e-12,102419999999999.98,6.457381370826011
0,8,2,189.3,30.78,1.9444444444444445e-12,6.666666666666666e-12,0,1,5,1038.84,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-4.722222222222222e-12,97354285714285.72,5.487797147385102
2,4,3,60.1,40.63,1.3888888888888889e-12,4.444444444444445e-12,0,1,3,422.39,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,-3.055555555555556e-12,43272000000000.0,7.028119800332778
5,3,1,147.7,46.57,1.6666666666666666e-12,2.2222222222222224e-12,0,1,4,978.21,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,-5.555555555555558e-13,88620000000000.0,6.622951929587002
0,2,3,289.0,48.99,1.6666666666666666e-12,4.444444444444445e-12,0,1,4,1591.97,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,-2.777777777777778e-12,173400000000000.0,5.508546712802768
2,8,0,235.6,42.35,1.9444444444444445e-12,1.6666666666666666e-12,1,0,3,1355.05,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,2.777777777777779e-13,121165714285714.28,5.751485568760611
0,7,1,101.1,9.76,1.1111111111111112e-12,2.2222222222222224e-12,0,1,4,634.78,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-1.1111111111111112e-12,90989999999999.98,6.278733926805144
5,7,3,273.9,42.56,1.6666666666666666e-12,4.444444444444445e-12,0,1,3,1497.18,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,-2.777777777777778e-12,164340000000000.0,5.466155531215773
4,2,2,262.6,29.36,1.1111111111111112e-12,6.666666666666666e-12,0,1,4,1401.08,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,-5.555555555555555e-12,236340000000000.0,5.335415079969534
5,7,3,82.2,18.81,5.555555555555556e-13,4.444444444444445e-12,0,1,3,467.43,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,-3.888888888888889e-12,147960000000000.0,5.686496350364964
3,1,1,280.3,15.29,1.9444444444444445e-12,2.2222222222222224e-12,0,1,4,1547.37,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,-2.777777777777779e-13,144154285714285.72,5.520406707099536
7,0,1,146.1,36.12,2.2222222222222224e-12,2.2222222222222224e-12,1,0,2,938.86,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,65744999999999.99,6.426146475017112
1,7,1,279.9,21.63,3.333333333333333e-12,2.2222222222222224e-12,1,2,2,1564.39,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,1.1111111111111108e-12,83970000000000.0,5.58910325116113
7,3,1,165.4,43.2,3.0555555555555552e-12,2.2222222222222224e-12,1,0,2,1056.6,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,8.333333333333329e-13,54130909090909.1,6.388149939540507
6,4,3,29.9,47.31,5.555555555555556e-13,4.444444444444445e-12,0,1,3,291.43,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,-3.888888888888889e-12,53819999999999.99,9.746822742474917
0,6,2,42.6,44.55,2.777777777777778e-13,6.666666666666666e-12,0,1,4,346.65,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,-6.388888888888888e-12,153360000000000.0,8.13732394366197
4,0,2,149.9,23.31,2.7777777777777777e-12,6.666666666666666e-12,0,1,4,819.43,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-3.888888888888889e-12,53964000000000.0,5.466511007338225
7,1,2,8.4,44.16,1.1111111111111112e-12,6.666666666666666e-12,0,1,4,174.48,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,-5.555555555555555e-12,7560000000000.0,20.77142857142857
3,3,3,230.8,30.01,1.6666666666666666e-12,4.444444444444445e-12,0,1,4,1244.03,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-2.777777777777778e-12,138480000000000.02,5.390077989601386
3,1,0,93.0,9.37,5.555555555555556e-13,8.333333333333333e-13,0,1,4,543.11,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-2.777777777777777e-13,167400000000000.0,5.8398924731182795
3,4,3,10.4,4.59,2.777777777777778e-13,4.444444444444445e-12,0,1,4,95.6674,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,-4.166666666666667e-12,37440000000000.0,9.198788461538461
0,8,3,194.9,2.42,1.1111111111111112e-12,4.444444444444445e-12,0,1,4,981.76,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,-3.3333333333333335e-12,175410000000000.0,5.037249871729092
5,3,0,182.1,2.26,3.0555555555555552e-12,1.3888888888888889e-12,1,0,2,967.28,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1.6666666666666664e-12,59596363636363.64,5.3118066996155955
1,2,2,38.8,40.89,8.333333333333333e-13,6.666666666666666e-12,0,1,4,316.67,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-5.8333333333333326e-12,46560000000000.0,8.16159793814433
3,7,3,55.2,6.78,2.777777777777778e-13,4.444444444444445e-12,0,1,3,296.34,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-4.166666666666667e-12,198720000000000.0,5.368478260869565
2,8,0,223.3,44.36,3.333333333333333e-12,1.6666666666666666e-12,1,2,1,1299.58,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,1.6666666666666666e-12,66990000000000.01,5.819883564711151
2,4,0,46.2,14.83,5.555555555555556e-13,5.555555555555556e-13,0,1,5,325.49,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.0,83160000000000.0,7.045238095238095
2,3,3,3.6,49.52,2.777777777777778e-13,4.444444444444445e-12,0,1,5,163.39,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-4.166666666666667e-12,12960000000000.0,45.386111111111106
8,7,0,297.1,22.0,1.3888888888888889e-12,2.2222222222222224e-12,0,1,5,1615.5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,-8.333333333333335e-13,213912000000000.03,5.437563110063951
8,4,0,87.8,7.72,8.333333333333333e-13,8.333333333333333e-13,0,1,5,512.16,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,105360000000000.0,5.833257403189066
8,7,0,267.4,11.53,2.5e-12,1.9444444444444445e-12,1,0,2,1421.59,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,5.555555555555554e-13,106960000000000.0,5.316342557965595
6,6,3,124.8,10.84,2.7777777777777777e-12,4.444444444444445e-12,0,1,4,656.52,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-1.666666666666667e-12,44928000000000.0,5.260576923076923
8,7,0,288.9,8.3,1.6666666666666666e-12,1.9444444444444445e-12,0,1,4,1519.4,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-2.777777777777779e-13,173340000000000.0,5.25925925925926
1,6,3,129.5,39.84,1.1111111111111112e-12,4.444444444444445e-12,0,1,4,767.02,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,-3.3333333333333335e-12,116550000000000.0,5.922934362934363
4,5,1,225.0,7.32,3.0555555555555552e-12,2.2222222222222224e-12,1,0,3,1246.96,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,8.333333333333329e-13,73636363636363.64,5.5420444444444446
6,2,2,289.7,24.36,3.888888888888889e-12,6.666666666666666e-12,0,1,5,1521.58,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,-2.7777777777777773e-12,74494285714285.7,5.252260959613393
4,4,2,85.4,41.07,1.9444444444444445e-12,6.666666666666666e-12,0,1,4,550.21,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-4.722222222222222e-12,43920000000000.0,6.4427400468384075
1,8,1,9.9,30.24,0.0,2.2222222222222224e-12,0,1,3,240.22,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,-2.2222222222222224e-12,inf,24.264646464646464
6,0,2,135.1,37.59,1.1111111111111112e-12,6.666666666666666e-12,0,1,5,788.27,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,-5.555555555555555e-12,121589999999999.98,5.8347150259067355
8,5,2,228.6,5.64,2.5e-12,6.666666666666666e-12,0,1,4,1159.92,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-4.166666666666667e-12,91440000000000.0,5.0740157480314965
6,3,0,169.6,41.44,2.5e-12,1.3888888888888889e-12,1,0,3,1022.32,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.111111111111111e-12,67840000000000.0,6.027830188679245
6,5,0,250.7,29.97,2.7777777777777777e-12,1.9444444444444445e-12,1,2,2,1393.41,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,8.333333333333333e-13,90252000000000.0,5.558077383326686
1,5,3,80.7,0.67,1.9444444444444445e-12,4.444444444444445e-12,0,1,4,404.76,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-2.5000000000000003e-12,41502857142857.14,5.015613382899628
3,7,3,21.3,41.19,1.9444444444444445e-12,4.444444444444445e-12,0,1,3,230.07,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,-2.5000000000000003e-12,10954285714285.715,10.801408450704225
5,5,3,67.1,32.91,5.555555555555556e-13,4.444444444444445e-12,0,1,4,434.23,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-3.888888888888889e-12,120779999999999.98,6.471385991058123
5,8,2,69.4,0.99,1.3888888888888889e-12,6.666666666666666e-12,0,1,3,349.97,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-5.2777777777777776e-12,49968000000000.01,5.042795389048991
8,2,3,101.2,39.37,5.555555555555556e-13,4.444444444444445e-12,0,1,5,624.11,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,-3.888888888888889e-12,182160000000000.0,6.167094861660079
7,2,3,94.2,49.37,1.3888888888888889e-12,4.444444444444445e-12,0,1,4,619.11,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-3.055555555555556e-12,67824000000000.0,6.572292993630573
7,5,1,71.0,32.56,1.3888888888888889e-12,2.2222222222222224e-12,0,1,3,552.68,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-8.333333333333335e-13,51120000000000.0,7.784225352112675
